COD_PROV,DES_PROV,COD_MUNI,DES_MUNI,COD_DM,DES_DM,COD_SECC,DES_SECC,COD_BP,DES_BP,ICV_1,ICV_2,ICV_3,ICV_4,NO_CAT,P_ICV1Y2
21,SAN CRISTÓBAL,04,CAMBITA GARABITOS,02,CAMBITA EL PUEBLECITO (D. M.).,03,PUEBLO NUEVO,006,LA MAJAGUA,9,14,1,0,0,95.83
21,SAN CRISTÓBAL,04,CAMBITA GARABITOS,02,CAMBITA EL PUEBLECITO (D. M.).,03,PUEBLO NUEVO,004,PUEBLO NUEVO,35,121,61,22,33,57.35
21,SAN CRISTÓBAL,04,CAMBITA GARABITOS,02,CAMBITA EL PUEBLECITO (D. M.).,03,PUEBLO NUEVO,005,ARROYO PINO,8,6,1,2,2,73.68
21,SAN CRISTÓBAL,04,CAMBITA GARABITOS,02,CAMBITA EL PUEBLECITO (D. M.).,04,EL TORO,005,MARTINICA,5,1,0,0,7,46.15
21,SAN CRISTÓBAL,04,CAMBITA GARABITOS,02,CAMBITA EL PUEBLECITO (D. M.).,04,EL TORO,001,LA GUAMA,87,323,176,33,87,58.07
21,SAN CRISTÓBAL,04,CAMBITA GARABITOS,02,CAMBITA EL PUEBLECITO (D. M.).,04,EL TORO,002,CANOA,12,13,1,0,12,65.79
21,SAN CRISTÓBAL,04,CAMBITA GARABITOS,02,CAMBITA EL PUEBLECITO (D. M.).,04,EL TORO,003,LOS TOROS,87,121,44,3,24,74.55
21,SAN CRISTÓBAL,04,CAMBITA GARABITOS,02,CAMBITA EL PUEBLECITO (D. M.).,04,EL TORO,004,EL MAMEY,34,35,2,0,14,81.18
21,SAN CRISTÓBAL,04,CAMBITA GARABITOS,01,CAMBITA GARABITOS,05,LOS MANANTIALES,017,MIGUEL,1,0,0,0,0,100
21,SAN CRISTÓBAL,04,CAMBITA GARABITOS,01,CAMBITA GARABITOS,05,LOS MANANTIALES,016,VALENTÍN,14,0,0,0,3,82.35
21,SAN CRISTÓBAL,04,CAMBITA GARABITOS,01,CAMBITA GARABITOS,05,LOS MANANTIALES,018,LA PALMITA,3,4,0,0,0,100
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,004,CATAREY,87,399,564,270,366,28.83
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,019,VISTA HERMOSA,8,36,68,70,37,20.09
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,008,INVI,22,135,269,267,147,18.69
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,016,BUENOS AIRES,13,72,154,53,105,21.41
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,017,LIBERTAD,0,18,20,9,4,35.29
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,002,LAS CAÑITAS,0,7,5,3,33,14.58
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,011,SAN FRANCISCO (ENTRADA),106,396,346,113,214,42.72
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,007,CENTRO DEL PUEBLO,23,137,232,268,78,21.68
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,001,JUAN PABLO DUARTE,102,423,439,171,175,40.08
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,015,MATERNIDAD,11,29,70,44,49,19.7
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,014,LAS SARNAS,9,59,70,65,45,27.42
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,013,REMANGAO,32,203,159,82,83,42.04
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,006,PUEBLO NUEVO,25,195,345,312,291,18.84
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,005,FÁTIMA O LOS CACHIMBOS,41,150,121,50,47,46.7
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,012,LOS SOLARES,72,307,412,214,223,30.86
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,009,TIERRA SANTA,106,365,249,55,195,48.56
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,018,PAJARITO,75,322,328,109,149,40.39
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,020,LOS MERCADOS,2,16,31,14,12,24
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,010,CARIBE,0,17,23,13,16,24.64
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,003,RAMÓN MATÍAS MELLA,3,15,29,16,24,20.69
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,01,SAN JOSÉ DEL PUERTO,003,PUERTO RICO,40,141,165,67,41,39.87
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,01,SAN JOSÉ DEL PUERTO,001,EL PUERTO O EL CENTRO,31,151,216,98,73,31.99
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,01,SAN JOSÉ DEL PUERTO,002,BATEY,14,37,54,16,17,36.96
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,01,MEDINA,001,MEDINA,58,203,114,24,30,60.84
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,01,LA CUCHILLA,001,LA CUCHILLA,108,375,231,52,60,58.47
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,01,LA CUCHILLA,002,GUACHUPITA,35,113,101,30,50,44.98
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,02,CATAREY,003,EL DUEY,0,1,1,0,0,50
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,02,CATAREY,005,BATEY LECHERÍA,21,36,50,5,27,41.01
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,02,CATAREY,008,NOVILLERO,1,0,3,1,0,20
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,02,CATAREY,009,EL RODEO,274,605,229,19,157,68.46
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,02,CATAREY,010,LOS AGUACATES,5,3,0,0,0,100
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,02,CATAREY,001,EL NEGRO,0,0,1,0,0,0
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,02,CATAREY,002,ARROYO GRANDE,0,1,0,0,0,100
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,02,CATAREY,012,LA LOMITA O EL CORRAL,41,22,1,1,0,96.92
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,02,CATAREY,013,CAÑADA HONDA,4,3,0,0,4,63.64
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,02,CATAREY,007,EL MOLINO,0,0,0,0,6,0
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,02,CATAREY,006,CAÑADA BLANCA,0,2,0,0,3,40
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,02,CATAREY,011,KILÓMETRO 45,26,101,56,14,20,58.53
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,009,NANDITA,5,14,5,0,77,18.81
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,019,MADRIGAL,10,27,13,0,11,60.66
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,016,KILÓMETRO 40,16,39,43,6,36,39.29
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,015,LA ISABELA,82,217,63,11,72,67.19
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,017,CARVAJAL,0,0,0,0,14,0
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,010,HORMIGO,44,84,19,5,20,74.42
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,004,MANÁ DE HAINA,14,16,5,1,15,58.82
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,018,LOS LIRIOS,19,12,0,0,0,100
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,005,MANÁ DE MAIZAL O  MAIZAL ARRIBA,41,32,2,0,0,97.33
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,001,JOA,2,6,0,0,0,100
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,003,EL SERENO,3,0,0,0,0,100
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,007,CAMBUTERA,9,0,0,0,6,60
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,002,LA GUÁZUMA,27,19,1,0,0,97.87
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,006,LA CAOBA,1,0,2,0,0,33.33
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,011,REPARADERO,35,92,26,5,11,75.15
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,024,CAOBAL,0,1,1,0,0,50
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,012,BATEY LOS GUINEOS,13,32,3,1,1,90
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,02,BÁSIMA,002,SABANA CULEBRA,10,7,2,0,3,77.27
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,02,BÁSIMA,010,LOS ARROYONES,13,35,19,2,6,64
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,02,BÁSIMA,005,TUBO PRIETO,8,9,2,1,28,35.42
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,02,BÁSIMA,004,SABANA PIEDRA,56,100,17,1,0,89.66
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,02,BÁSIMA,009,KILÓMETRO 48,0,0,0,0,6,0
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,02,BÁSIMA,001,BÁSIMA,95,239,179,62,104,49.19
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,02,BÁSIMA,003,GUANANITO,141,397,309,63,81,54.29
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,03,LOS MOGOTES,001,LOS MOGOTES,46,112,57,1,27,65.02
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,03,LOS MOGOTES,006,RANCHO   YAGUA,12,67,31,3,30,55.24
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,03,LOS MOGOTES,004,KILÓMETRO 56,34,135,44,2,71,59.09
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,03,LOS MOGOTES,007,ARENOSO,0,6,4,0,9,31.58
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,03,LOS MOGOTES,003,MAJAGUA,12,12,1,0,7,75
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,03,LOS MOGOTES,005,KILÓMETRO 59,30,103,49,6,38,58.85
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,04,PINO HERRADO,002,LOS GANCHOS,16,39,18,2,6,67.9
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,04,PINO HERRADO,006,EL SESENTA Y UNO (61),24,84,151,32,43,32.34
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,04,PINO HERRADO,004,EL PUERTO,0,1,0,3,34,2.63
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,04,PINO HERRADO,005,EL CAFÉ,8,9,26,7,23,23.29
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,04,PINO HERRADO,007,EL DOS (EL 2) O LA MINA,2,1,0,0,15,16.67
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,04,PINO HERRADO,003,RANCHO  LA CUMBRE,0,0,0,0,6,0
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,02,SAN JOSÉ DEL PUERTO (D. M.).,04,PINO HERRADO,001,LA CUMBRE,13,45,83,34,5,32.22
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,02,LOMA VERDE,001,NÚÑEZ ABAJO,9,17,6,0,11,60.47
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,02,LOMA VERDE,002,LOS MEJÍA,37,136,65,12,43,59.04
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,03,EL PEDRERO,002,MAMEY MACHO,36,11,0,0,2,95.92
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,03,EL PEDRERO,001,EL PEDRERO,54,150,63,24,47,60.36
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,03,EL PEDRERO,005,NÚÑEZ ARRIBA,28,54,13,2,12,75.23
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,03,EL PEDRERO,004,LA JULIANA ARRIBA,0,0,0,0,3,0
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,04,CASTAÑO,004,CASTAÑO,16,79,31,8,9,66.43
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,04,CASTAÑO,002,LA CUABITA,20,75,37,10,9,62.91
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,04,CASTAÑO,001,LA CURVA,2,9,11,3,21,23.91
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,04,CASTAÑO,003,VIETNAM,10,48,16,0,11,68.24
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,05,MEDINA,002,EL FUNDO,20,12,3,2,14,62.75
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,05,MEDINA,007,LOS ALGARROBOS,19,65,14,0,17,73.04
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,05,MEDINA,001,MEDIA CARA,8,43,10,1,11,69.86
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,05,MEDINA,005,LECHERÍA,13,65,67,15,17,44.07
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,05,MEDINA,004,EL PARAÍSO,5,12,24,10,13,26.56
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,05,MEDINA,006,LA JULIANA ABAJO,0,0,0,0,7,0
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,05,MEDINA,003,RANCHO ACEVEDO,19,53,8,4,10,76.6
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,02,LA CUCHILLA,004,LOS BRACHE O LOS BELLACOS,15,18,3,0,11,70.21
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,02,LA CUCHILLA,001,LA JOYA,43,22,1,0,16,79.27
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,02,LA CUCHILLA,003,LA ROSA,81,144,30,6,34,76.27
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,02,LA CUCHILLA,005,LO MENSO,1,6,0,0,5,58.33
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,03,EL AGUACERO,004,CAÑADA DE LA PALMA,9,7,0,0,1,94.12
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,03,EL AGUACERO,005,HIGO CLARO,12,6,0,0,2,90
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,03,EL AGUACERO,008,LOS COMPÉ,0,0,0,0,7,0
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,03,EL AGUACERO,003,ARROYO EL LORO,1,8,1,0,5,60
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,03,EL AGUACERO,002,GRAGEA,0,0,1,0,2,0
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,03,EL AGUACERO,007,LOS PLACENCIO O LOS HORACIO,10,22,12,0,2,69.57
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,03,EL AGUACERO,001,AGUACERO,28,59,10,4,0,86.14
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,03,EL AGUACERO,006,BARRIO LA GRAMA,9,31,12,2,6,66.67
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,04,EL CAOBAL,004,LOS ANONES,7,13,7,2,8,54.05
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,04,EL CAOBAL,008,LOS CONUCOS,38,73,47,22,18,56.06
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,04,EL CAOBAL,003,SABANA CAOBAL,26,20,3,0,10,77.97
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,04,EL CAOBAL,007,LOS MOSQUITOS,18,31,3,2,6,81.67
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,04,EL CAOBAL,005,LOS PINEDA,11,32,4,1,8,76.79
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,04,EL CAOBAL,001,EL CAOBAL,47,194,135,25,63,51.94
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,05,EL CIDRAL,001,EL CIDRAL,41,62,20,5,31,64.78
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,05,EL CIDRAL,002,JENGIBRE,0,2,0,0,4,33.33
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,05,EL CIDRAL,004,LOS REINOSO,14,28,5,2,4,79.25
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,05,EL CIDRAL,003,LA BOMBA,0,12,4,3,0,63.16
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,06,EL CIDRAL (LA REPRESA),003,LA CEIBA,0,0,0,0,7,0
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,06,EL CIDRAL (LA REPRESA),001,BARRIO CHINO,48,87,30,4,7,76.7
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,04,LA CUCHILLA (D. M.).,06,EL CIDRAL (LA REPRESA),005,LA REPRESA,3,9,7,1,5,48
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,01,VILLA ALTAGRACIA,03,MANÁ DE HAINA,013,BATEY 43,171,595,427,121,209,50.3
21,SAN CRISTÓBAL,05,VILLA ALTAGRACIA,03,MEDINA (D. M.).,02,LOMA VERDE,003,LOS JESÚS,7,32,20,1,4,60.94
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,02,BEJUCAL,018,LOS MONTES,7,12,1,0,1,90.48
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,06,MATA CHALUPE,014,BATEY ESTANTE ALTO,90,0,0,0,119,43.06
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,05,LOS RÍOS,015,LA LLANADA,31,45,6,0,59,53.9
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,04,JINA JARAGUA,020,LOS YAYALES,29,1,0,0,0,100
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,04,JINA JARAGUA,022,EL QUEMADO,0,0,0,1,0,0
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,04,JINA JARAGUA,026,VALLE DE LOS ALGARROBOS,0,0,0,1,0,0
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,04,JINA JARAGUA,001,LA CRUZ,23,2,0,0,0,100
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,04,JINA JARAGUA,049,CHINCHÍN,8,0,0,0,0,100
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,04,JINA JARAGUA,004,JINA JARAGUA,2,0,0,0,0,100
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,04,JINA JARAGUA,005,CAÑA BRAVA,1,0,0,0,0,100
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,04,JINA JARAGUA,025,EL CHACARO,1,0,0,0,0,100
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,04,JINA JARAGUA,002,PELIGRO,1,0,0,0,0,100
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,04,JINA JARAGUA,023,BATEY LA ÑAPITA,5,2,0,0,0,100
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,04,JINA JARAGUA,015,LOS INDIOS,2,1,0,0,0,100
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,04,JINA JARAGUA,010,BATEY SAN GERMÁN,149,6,0,0,0,100
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,04,JINA JARAGUA,019,PALO BONITO,18,34,9,1,0,83.87
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,06,MATA CHALUPE,020,LA MATILLA,18,16,2,0,29,52.31
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,06,MATA CHALUPE,022,LA CABIRMA,0,1,1,0,0,50
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,06,MATA CHALUPE,019,LA MALENITA,3,7,7,3,0,50
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,06,MATA CHALUPE,004,LA CANA,1,3,0,0,0,100
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,06,MATA CHALUPE,005,LA PIÑA,2,5,0,0,0,100
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,05,LOS RÍOS,003,ANAMUYITA,28,91,22,5,0,81.51
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,03,SANTANA,004,CENTRO SANTANA,0,1,6,3,0,10
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,03,SANTANA,021,GUARAPITO,13,49,5,1,0,91.18
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,03,SANTANA,019,33 DE SANTANA CERRÁ,0,0,5,2,0,0
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,03,SANTANA,038,LA ZARZA,14,2,0,0,0,100
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,03,SANTANA,012,LA CUCHILLA,15,36,26,6,0,61.45
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,03,SANTANA,011,LA MEDIA LUNA,5,3,4,0,0,66.67
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,03,SANTANA,001,CAÑAFÍSTOLA,4,10,14,15,50,15.05
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,06,MATA CHALUPE,003,LAS LIMAS,15,28,10,2,0,78.18
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,06,MATA CHALUPE,002,SANTA CLARA,8,33,15,1,0,71.93
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,06,MATA CHALUPE,007,HOYO BONITO,20,61,10,2,0,87.1
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,02,BEJUCAL,002,LOS BOTADOS,0,3,0,0,3,50
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,02,BEJUCAL,003,LOS GARCÍA,17,21,4,1,23,57.58
11,LA ALTAGRACIA,01,HIGÜEY,01,HIGÜEY,02,BEJUCAL,001,LOS GUINEOS,13,44,9,1,19,66.28
11,LA ALTAGRACIA,01,HIGÜEY,02,LAS LAGUNAS DE NISIBÓN (D. M.).,03,EL BARRERO,001,LAS CAÑAS,3,2,0,0,0,100
